word	root	stem	lemma
والمرشدة	رشد	مرشد	مرشد
منظومتها	نظم	منظوم	منظوم
عناء	عني	عناء	عناء
والأحداث	حدث	أحداث	أحداث
والمحروقات	حرق	محروق	محروق
المخاطبين	خطب	مخاطب	مخاطب
حركهم	حرك	حرك	حرك
نقابات	نقب	نقاب;نقابة	نقاب;نقابة
كزعيم	زعم	زعيم	زعيم
والأستاذ	ءستذ	أستاذ	أستاذ
ستصحبين	صحب	صحب;أصحب	صحب;أصحب
المفاجأة	فجء	مفاجأة	مفاجأة
وسترتبطان	ربط	ارتبط	ارتبط
المشاهدة	شهد	مشاهد;مشاهدة	مشاهد;مشاهدة
رداء	ردي	رداء	رداء
والمرشدان	رشد	مرشد	مرشد
المتنازع	نزع	متنازع	متنازع
والفيضانات	فيض	فيضان	فيضان
مشروعات	شرع	مشروع	مشروع
سيصلون	صلي;وصل;صلو	صلي;وصل;صلى;أصلى;صلا	صلي;وصل;صلى;أصلى;صلا
الموازي	وزي	موازي	موازي
المخلوع	خلع	مخلوع	مخلوع
والإعاقة	عوق	إعاقة	إعاقة
حلاوة	حلو	حلاوة	حلاوة
امتحانات	محن	امتحان	امتحان
الاقتراحات	قرح	اقتراح	اقتراح
مسؤولياتهم	سءل	مسؤول	مسؤول
بالمواقع	وقع	مواقع	مواقع
لإغراقها	غرق	إغراق	إغراق
يختلقون	خلق	اختلق	اختلق
المحرم	حرم	محرم	محرم
والمراجعة	رجع	مراجع;مراجعة	مراجع;مراجعة
للمبيعات	بيع	مبيع	مبيع
ممنوع	منع	ممنوع	ممنوع
المفاهيم	فهم	مفاهيم	مفاهيم
الجديدة	جدد	جديد	جديد
منكسر	كسر	منكسر	منكسر
احفروا	حفر	حفر	حفر
المصلحات	صلح	مصلحة;مصلح	مصلحة;مصلح
مكتشفون	كشف	مكتشف	مكتشف
بوثيقتين	وثق	وثيق	وثيق
بالإمكانات	مكن	إمكان	إمكان
وثاب	ثوب;وثب	ثاب;وثاب	ثاب;وثاب
خاطرة	خطر	خاطر	خاطر
المراجعة	رجع	مراجع;مراجعة	مراجع;مراجعة
والمستخدمات	خدم	مستخدم	مستخدم
بكماء	بكم	بكماء	بكماء
المستشفيات	شفي	مستشفى	مستشفى
يجهد	جهد	أجهد;جهد	أجهد;جهد
خطبة	خفض;خطب	خطبة;خطب	خطبة;خطب
الانفتاح	فتح	انفتاح	انفتاح
والمخلوعة	خلع	مخلوع	مخلوع
المخلوق	خلق	مخلوق	مخلوق
للعمليات	عمل	عمل;عملة	عمل;عملة
عنان	عنن	عنان	عنان
فتحصل	حصل	حصل	حصل
سأنقلهما	نقل	أنقل;نقل	أنقل;نقل
بالمشترك	شرك	مشترك	مشترك
يعرف	عرف	عرف	عرف
والمصدرين	صدر	مصدر	مصدر
تابعين	تبع	تابع	تابع
سري	سري;سرو	سري;سرى;سرا	سري;سرى;سرا
ستحفرن	حفر	حفر	حفر
المستمعين	سمع	مستمع	مستمع
وتصميم	صمم	تصميم	تصميم
طلبات	طلب	طلب;طلبة;طلبات	طلب;طلبة;طلبات
عقدوا	عقد	عقد	عقد
المرجوعة	رجع	مرجوع	مرجوع
المخزنة	خزن	مخزن	مخزن
ستتركان	ترك	ترك	ترك
والمرتحلات	رحل	مرتحل	مرتحل
مسيطرون	سيطر	مسيطر	مسيطر
زارت	زور;زير	زار	زار
فامر	ءمر	مرى	مرى
تحرمان	حرم	حرم;أحرم	حرم;أحرم
والموارد	ورد	موارد	موارد
المنشورة	نشر	منشور	منشور
لمواقعها	وقع	مواقع	مواقع
المسجد	سجد	مسجد	مسجد
سيفيض	فيض	فاض;أفاض	فاض;أفاض
للمشاركة	شرك	مشاركة;مشارك	مشاركة;مشارك
المأهولة	ءهل	مأهول	مأهول
رجعا	رجع	رجع	رجع
المحاولات	حول	محاول;محاولة	محاول;محاولة
بيمين	يمن	يمين	يمين
والإبادة	بيد	إبادة	إبادة
فيعود	عود	عاد	عاد
لغات	لغو	لغة	لغة
البيانات	بين	بيان	بيان
أمنيات	مني;ءمن	أمن;منية	أمن;منية
تعيينات	عين	تعيين	تعيين
والكتاب	كتب	كتاب	كتاب
العطاءات	عطو	عطاء	عطاء
مغتربات	غرب	مغترب	مغترب
الاستناد	سند	استناد	استناد
يحرمان	حرم	حرم;أحرم	حرم;أحرم
مطلوبان	طلب	مطلوب	مطلوب
واختاروا	خير	اختار	اختار
تحريم	حرم	تحريم	تحريم
المستمعة	سمع	مستمع	مستمع
والعربتان	عرب	عرب;عربة	عرب;عربة
يحفر	حفر	حفر	حفر
تقسيمات	قسم	تقسيم	تقسيم
وتناولتها	نول	تناول	تناول
يزوران	زور	زور;زار	زور;زار
الانقسامات	قسم	انقسام	انقسام
المروجين	مرج	مروج	مروج
وتحليلها	حلل	تحليل	تحليل
والمعلمات	علم	معلمة;معلم	معلمة;معلم
تصممن	صمم	صم	صم
دموعي	دمع	دموع	دموع
جماهير	جمهر	جماهير	جماهير
حرمن	حرم	حرم	حرم
حقهم	حوق;حيق	حاق	حاق
الاندماج	دمج	اندماج	اندماج
لعبتان	لعب	لعبة;لعب	لعبة;لعب
تناسقات	نسق	تناسق	تناسق
مرشدة	رشد	مرشد	مرشد
المصلحون	صلح	مصلح	مصلح
المعروفة	عرف	معروف	معروف
أمشاه	مشي	أمشى	أمشى
قيود	قيد	قيود	قيود
يسألان	سءل	سأل	سأل
مراجعين	رجع	مراجع	مراجع
فيقضي	قضي	قضى	قضى
اشرب	شرب	شرب	شرب
والمستمعتان	سمع	مستمع	مستمع
مخابرات	خبر	مخابرة	مخابرة
منطقة	نطق	منطق;منطقة	منطق;منطقة
يصبغن	صبغ	أصبغ;صبغ	أصبغ;صبغ
للمحافظة	حفظ	محافظ;محافظة	محافظ;محافظة
أسواق	سقي;سوق	أسواق;سواقي	أسواق;سواقي
المحافظات	حفظ	محافظ;محافظة	محافظ;محافظة
راحلات	رحل	راحلة;راحل	راحلة;راحل
بائع	بيع	بائع	بائع
مسيطرات	سيطر	مسيطر	مسيطر
والمعدات	عدد	معدة	معدة
فاغسل	غسل	غسل	غسل
وردته	ورد;ردي;رود	راد;وردة;ردى;ورد	راد;وردة;ردى;ورد
مازق	مزق	مازق	مازق
المتزايد	زيد	متزايد	متزايد
المطبوعة	طبع	مطبوع;مطبوعة	مطبوع;مطبوعة
حافلات	حفل	حافل	حافل
والعلاقات	علق	علاقة	علاقة
علاء	علو	علاء	علاء
يصحبون	صحب	صحب;أصحب	صحب;أصحب
باستبعاد	بعد	استبعاد	استبعاد
والابتكار	بكر	ابتكار	ابتكار
مجالاتها	جول	مجال	مجال
والمرشدتين	رشد	مرشد	مرشد
زيارتان	زور;زور،زير	زيار;زيارة	زيار;زيارة
خيرات	خير	خير;خيرات;خيرة	خير;خيرات;خيرة
اشربي	شرب	شرب	شرب
والمحامين	حمي	محامي	محامي
ستنقسم	قسم	انقسم	انقسم
المسؤول	سءل	مسؤول	مسؤول
اشربن	شرب	شرب	شرب
ترجعانها	رجع	أرجع;رجع	أرجع;رجع
واليابسة	يبس	يابس	يابس
المسألتان	سءل	مسألة	مسألة
الإعفاءات	عفو	إعفاء	إعفاء
استبيانات	بين	استبيان	استبيان
فيحصل	حصل	حصل	حصل
تخلع	خلع	خلع	خلع
ممنوعات	منع	ممنوع	ممنوع
سيتركون	ترك	ترك	ترك
الإعاقات	عوق	إعاقة	إعاقة
الموازين	وزن;وزي	موازين;موازي	موازين;موازي
الاعتبار	عبر	اعتبار	اعتبار
جلاء	جلو	جلاء	جلاء
استثناء	ثني	استثناء	استثناء
المبتهجون	بهج	مبتهج	مبتهج
سيشربون	شرب	شرب;أشرب	شرب;أشرب
واستخدام	خدم	استخدام	استخدام
يجاهد	جهد	جاهد	جاهد
اشربا	شرب	شرب	شرب
تتركا	ترك	ترك	ترك
حوريات	حور	حور	حور
الملاحقة	لحق	ملاحقة;ملاحق	ملاحقة;ملاحق
خفقانا	خفق	خفقان	خفقان
طلبا	طلب	طلب	طلب
مريض	مرض	مريض	مريض
تستهدفها	هدف	استهدف	استهدف
يوسوس	وسوس	وسوس	وسوس
منافسيها	نفس	منافس;منافسة	منافس;منافسة
باستعمال	عمل	استعمال	استعمال
المستخدم	خدم	مستخدم	مستخدم
فيشترط	شرط	اشترط	اشترط
رياحين	روح	رياحين;رياح	رياحين;رياح
والمستندات	سند	مستند	مستند
فيقض	قضي;قيض;قوض	قضى;قاض	قضى;قاض
الاستثنائي	ثني	استثنائي	استثنائي
بحاجة	حوج	حاجة	حاجة
الارتباط	ربط	ارتباط	ارتباط
يعقدون	عقد	أعقد;عقد	أعقد;عقد
ترسانتها	رسن	ترسانة	ترسانة
والمساعدة	سعد	مساعدة;مساعد	مساعدة;مساعد
والغفور	غفر	غفور	غفور
نصرك	صور;صري;صير;نصر	صرى;صار;نصر	صرى;صار;نصر
يعرفون	عرف	عرف	عرف
وعير	عير;عور	عير;عار	عير;عار
ستحملن	حمل	حمل	حمل
وعيد	عود;وعد	عاد;وعيد;عيد	عاد;وعيد;عيد
سيحفرن	حفر	حفر	حفر
فتحنا	وتح;وحن;توح;تيح;فتح	وتح;وحن;تاح;فتح	وتح;وحن;تاح;فتح
وكالعادة	عود	عادة	عادة
استطلاعا	طلع	استطلاع	استطلاع
والأشرطة	شرط	أشرطة	أشرطة
تجمعان	جمع	جمع;أجمع	جمع;أجمع
توفير	وفر	توفير	توفير
وجوه	وجه	وجوه	وجوه
ضياع	ضيع	ضياع	ضياع
مبسط	بسط	مبسط	مبسط
يكرمن	كرم	أكرم;كرم	أكرم;كرم
التقطتها	لقط	التقط	التقط
وأرباحها	ربح	أرباح	أرباح
ينشغل	شغل	انشغل	انشغل
إيجابياتها	وجب	إيجاب	إيجاب
الانضمام	ضمم	انضمام	انضمام
المرشد	رشد	مرشد	مرشد
تذهبا	ذهب	أذهب;ذهب	أذهب;ذهب
منقول	نقل	منقول	منقول
المبدعين	بدع	مبدع	مبدع
والمترابطات	ربط	مترابط	مترابط
منتظر	نظر	منتظر	منتظر
المنشغلة	شغل	منشغل	منشغل
مواضغ	مضغ	مواضغ	مواضغ
المتواجد	وجد	متواجد	متواجد
الإدارة	دور	إدارة	إدارة
انضمامهم	ضمم	انضمام	انضمام
يحسبن	حسب	حسب	حسب
والمحمولة	حمل	محمول	محمول
والمرسل	رسل	مرسل	مرسل
مغاث	غوث;غيث;غثي	مغاث	مغاث
المرفوعة	رفع	مرفوع	مرفوع
أعرفوا	عرف	عرف	عرف
والمستقبل	قبل	مستقبل	مستقبل
عرفوا	عرف	عرف	عرف
العشرين	عشر	عشر	عشر
برنامجها	برمج	برنامج	برنامج
العالمين	علم	عالم	عالم
تحرم	حرم	حرم;أحرم	حرم;أحرم
ألوان	لون;وني	ألوان;واني	ألوان;واني
تحرك	حرك;حري;حور	حرى;حار;أحار;حرك	حرى;حار;أحار;حرك
منشغلات	شغل	منشغل	منشغل
دنيا	دنو	دنيا;دنى	دنيا;دنى
دنيء	دنء	دنيء	دنيء
البهاء	بهو	بهاء	بهاء
سأنقلهم	نقل	أنقل;نقل	أنقل;نقل
يعقدان	عقد	أعقد;عقد	أعقد;عقد
لوظائفهم	وظف	وظائف	وظائف
المعرفة	عرف	معرفة	معرفة
استفسارك	فسر	استفسار	استفسار
والميزات	ميز	ميز	ميز
ترتبطان	ربط	ارتبط	ارتبط
فيصرف	صرف	صرف	صرف
وتطالبهما	طلب	طالب	طالب
يرسلونكم	رسل	أرسل	أرسل
المجانية	جني	مجاني	مجاني
عطاء	عطو	عطاء	عطاء
مكتشفة	كشف	مكتشف	مكتشف
مكتشفتين	كشف	مكتشف	مكتشف
جور	جور	جور	جور
والمرتحلين	رحل	مرتحل	مرتحل
وقائع	وقع	وقائع	وقائع
محرم	حرم	محرم	محرم
وفرض	فرض	فرض	فرض
رغوة	رغو	رغوة	رغوة
مطلوبين	طلب	مطلوب	مطلوب
والمكتشفتان	كشف	مكتشف	مكتشف
مسيطرة	سيطر	مسيطر	مسيطر
فيحتمل	حمل	احتمل	احتمل
تفتحين	فتح	فتح	فتح
أجراس	جرس	أجراس	أجراس
تذاكر	ذكر	تذاكر;ذاكر	تذاكر;ذاكر
كتاباتهم	كتب	كتابة;كتاب	كتابة;كتاب
فاقدم	قدم	قدم	قدم
يربط	ربط	ربط	ربط
إصدارات	صدر	إصدار	إصدار
الأساليب	سلب	أساليب	أساليب
ساجدتان	سجد	ساجد	ساجد
دليلك	دلل	دليل	دليل
حساسيات	حسس	حساس	حساس
جبهات	جبه	جبهة	جبهة
والقضايا	قضي	قضايا	قضايا
منقسم	قسم	منقسم	منقسم
والباحثتان	بحث	باحث	باحث
برمجياته	برمج	برمجة	برمجة
واستقبالها	قبل	استقبال	استقبال
ومتوافقة	وفق	متوافق	متوافق
سعاية	سعي	سعاية	سعاية
تذكرة	ذكر	تذكرة	تذكرة
واستبدلته	بدل	استبدل	استبدل
سيعلمونكم	علم	علم;أعلم	علم;أعلم
مجمعاتنا	جمع	مجمع	مجمع
تمارين	مري;مرن	تمارين;تماري;تمارى;مارى	تمارين;تماري;تمارى;مارى
معلومات	علم	معلوم	معلوم
الانتهاكات	نهك	انتهاك	انتهاك
متخمة	تخم	متخم	متخم
تسابق	سبق	سابق;تسابق	سابق;تسابق
القريبين	قرب	قريب	قريب
مكتسبات	كسب	مكتسب	مكتسب
مستعيرين	عور	مستعير	مستعير
دليلة	دلل	دليلة;دليل	دليلة;دليل
ماشيتها	مشي	ماشى;ماشي;ماشية	ماشى;ماشي;ماشية
مجادلة	جدل	مجادل;مجادلة	مجادل;مجادلة
والفاقدات	فقد	فاقد	فاقد
والمحرومتان	حرم	محروم	محروم
المختلسة	خلس	مختلس	مختلس
مجاهد	جهد	مجاهد	مجاهد
اختطافه	خطف	اختطاف	اختطاف
البقاء	بقي	بقاء	بقاء
تمرينات	مرن	تمرين	تمرين
مهارات	مهر	مهارة	مهارة
مستخدمون	خدم	مستخدم	مستخدم
يكتسبن	كسب	اكتسب	اكتسب
وصول	وصل	وصول	وصول
مهانات	هون;مهن،هون	مهانة;مهان	مهانة;مهان
العارفان	عرف	عارف	عارف
المجاهد	جهد	مجاهد	مجاهد
نتيجة	نتج	نتيجة	نتيجة
باستخدام	خدم	استخدام	استخدام
والمرشدون	رشد	مرشد	مرشد
بالمروحيات	روح	مروح	مروح
فصار	صري;صير;صور	صار;صاري	صار;صاري
الأغاني	غني	أغاني	أغاني
سيزدادون	زود;زيد	ازداد	ازداد
تفشي	فشي;فشو	أفشى;فشا	أفشى;فشا
المجاهدون	جهد	مجاهد	مجاهد
ناوله	نول	ناول	ناول
فسمع	سمع	سمع	سمع
ومزارعهم	زرع	مزارع	مزارع
ونيس	ءنس	ناس	ناس
المنقولة	نقل	منقول	منقول
يتركن	ترك	ترك	ترك
أغبت	غيب	غاب	غاب
وتحديثاتهم	حدث	تحديث	تحديث
المواربة	ورب	مواربة;موارب	مواربة;موارب
المقدسة	قدس	مقدس	مقدس
سينقلان	نقل	أنقل;نقل	أنقل;نقل
