word	root	lemma	stem
يابشرى	بشر	بشرى	بشرى
بشرىكم	بشر	بشرى	بشرى
بشيرا	بشر	بشير	بشيرا
بشير	بشر	بشير	بشير
بشير	بشر	بشير	بشير
وبشير	بشر	بشير	بشير
البشير	بشر	بشير	بشير
أبصارهم	بصر	بصر	أبصار
أبصارهم	بصر	بصر	أبصار
وأبصارهم	بصر	بصر	أبصار
الأبصار	بصر	بصر	أبصار
وأبصاركم	بصر	بصر	أبصار
الأبصار	بصر	بصر	أبصار
الأبصار	بصر	بصر	أبصار
وأبصارهم	بصر	بصر	أبصار
أبصارهم	بصر	بصر	أبصار
والأبصار	بصر	بصر	أبصار
أبصارنا	بصر	بصر	أبصار
البصر	بصر	بصر	بصر
والبصر	بصر	بصر	بصر
أبصار	بصر	بصر	أبصار
أبصارهن	بصر	بصر	أبصار
والأبصار	بصر	بصر	أبصار
بالأبصار	بصر	بصر	أبصار
والأبصار	بصر	بصر	أبصار
وأبصارهم	بصر	بصر	أبصار
أبصاركم	بصر	بصر	أبصار
بصره	بصر	بصر	بصر
وأبصارا	بصر	بصر	أبصارا
فبصرك	بصر	بصر	بصر
البصر	بصر	بصر	بصر
بالبصر	بصر	بصر	بصر
البصر	بصر	بصر	بصر
بأبصارهم	بصر	بصر	أبصار
أبصارها	بصر	بصر	أبصار
بصرت	بصر	بصرت	بصر
يبصروا	بصر	بصرت	يبصر
فبصرت	بصر	بصرت	بصرت
بسطة	بسط	بصطة	بسطة
بصطة	بسط	بصطة	بصطة
وبصلها	بصل	بصل	بصل
بصير	بصر	بصير	بصير
بصيرا	بصر	بصير	بصيرا
والبصير	بصر	بصير	بصير
والبصير	بصر	بصير	بصير
البصير	بصر	بصير	بصير
بصائر	بصر	بصيرة	بصائر
بصيرة	بصر	بصيرة	بصيرة
بصائر	بصر	بصيرة	بصائر
بصائر	بصر	بصيرة	بصائر
بصيرة	بصر	بصيرة	بصيرة
بضاعة	بضع	بضاعة	بضاعة
بضاعتهم	بضع	بضاعة	بضاعت
بضاعتنا	بضع	بضاعة	بضاعت
ببضاعة	بضع	بضاعة	بضاعة
بضع	بضع	بضع	بضع
بضع	بضع	بضع	بضع
بطانة	بطن	بطانة	بطانة
بطائنها	بطن	بطانة	بطائن
بطرا	بطر	بطر	بطرا
بطرت	بطر	بطرت	بطرت
يبطشون	بطش	بطش	يبطش
بطشتم	بطش	بطش	بطش
بطشتم	بطش	بطش	بطش
يبطش	بطش	بطش	يبطش
بطشا	بطش	بطش	بطشا
نبطش	بطش	بطش	نبطش
بطش	بطش	بطش	بطش
البطشة	بطش	بطشة	بطشة
بطشتنا	بطش	بطشة	بطشت
وبطل	بطل	بطل	بطل
بطونهم	بطن	بطن	بطون
بطنى	بطن	بطن	بطن
بطون	بطن	بطن	بطون
بطن	بطن	بطن	بطن
بطونه	بطن	بطن	بطون
بطونها	بطن	بطن	بطون
بطنه	بطن	بطن	بطن
البطون	بطن	بطن	بطون
البطون	بطن	بطن	بطون
ببطن	بطن	بطن	بطن
بعثناكم	بعث	بعث	بعث
وابعث	بعث	بعث	ابعث
فبعث	بعث	بعث	بعث
ابعث	بعث	بعث	ابعث
بعث	بعث	بعث	بعث
بعثه	بعث	بعث	بعث
فابعثوا	بعث	بعث	ابعث
وبعثنا	بعث	بعث	بعث
يبعثهم	بعث	بعث	يبعث
يبعثكم	بعث	بعث	يبعث
يبعث	بعث	بعث	يبعث
يبعثون	بعث	بعث	يبعث
بعثنا	بعث	بعث	بعث
ليبعثن	بعث	بعث	يبعث
يبعث	بعث	بعث	يبعث
نبعث	بعث	بعث	نبعث
نبعث	بعث	بعث	نبعث
يبعثك	بعث	بعث	يبعث
أبعث	بعث	بعث	بعث
بعثناهم	بعث	بعث	بعث
يبعث	بعث	بعث	يبعث
أبعث	بعث	بعث	أبعث
البعث	بعث	بعث	بعث
تبعثون	بعث	بعث	تبعث
لبعثنا	بعث	بعث	بعث
بعثكم	بعث	بعث	بعث
بعثنا	بعث	بعث	بعث
يبعثوا	بعث	بعث	يبعث
لتبعثن	بعث	بعث	تبعث
بعثرت	بعثر	بعثر	بعثرت
بعثر	بعثر	بعثر	بعثر
بعد	بعد	بعد	بعد
بعده	بعد	بعد	بعد
بعد	بعد	بعد	بعد
بعدى	بعد	بعد	بعد
بعد	بعد	بعد	بعد
بعدهم	بعد	بعد	بعد
بعدهم	بعد	بعد	بعد
بعدكم	بعد	بعد	بعد
بعدها	بعد	بعد	بعد
بعده	بعد	بعد	بعد
بعدا	بعد	بعد	بعدا
بعدها	بعد	بعد	بعد
بعدك	بعد	بعد	بعد
فبعدا	بعد	بعد	بعدا
بعدهن	بعد	بعد	بعد
بعد	بعد	بعد	بعد
بعدت	بعد	بعدت	بعدت
بعدت	بعد	بعدت	بعدت
بعضكم	بعض	بعض	بعض
لبعض	بعض	بعض	بعض
ببعضها	بعض	بعض	بعض
بعضهم	بعض	بعض	بعض
بعض	بعض	بعض	بعض
ببعض	بعض	بعض	بعض
ببعض	بعض	بعض	بعض
بعضهم	بعض	بعض	بعض
بعضهم	بعض	بعض	بعض
بعضهم	بعض	بعض	بعض
بعض	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
بعضا	بعض	بعض	بعضا
بعضها	بعض	بعض	بعض
بعضنا	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
بعض	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
بعض	بعض	بعض	بعض
بعضه	بعض	بعض	بعض
بعضها	بعض	بعض	بعض
لبعض	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
بعضكم	بعض	بعض	بعض
وبعولتهن	بعل	بعل	بعولت
بعلها	بعل	بعل	بعل
بعلى	بعل	بعل	بعل
لبعولتهن	بعل	بعل	بعولت
بعولتهن	بعل	بعل	بعولت
بعلا	بعل	بعل2	بعلا
بعوضة	بعض	بعوضة	بعوضة
بعيد	بعد	بعيد	بعيد
بعيدا	بعد	بعيد	بعيدا
ببعيد	بعد	بعيد	بعيد
البعيد	بعد	بعيد	بعيد
بعيد	بعد	بعيد	بعيد
البعيد	بعد	بعيد	بعيد
بعير	بعر	بعير	بعير
البغاء	بغي	بغاء	بغاء
والبغال	بغل	بغال	بغال
بغتة	بغت	بغتة	بغتة
البغضاء	بغض	بغضاء	بغضاء
والبغضاء	بغض	بغضاء	بغضاء
والبغضاء	بغض	بغضاء	بغضاء
يبغون	بغي	بغى	يبغ
تبغونها	بغي	بغى	تبغ
تبغوا	بغي	بغى	تبغ
أبغى	بغي	بغى	أبغى
ويبغونها	بغي	بغى	يبغ
وتبغونها	بغي	بغى	تبغ
أبغيكم	بغي	بغى	أبغي
يبغونكم	بغي	بغى	يبغ
نبغى	بغي	بغى	نبغى
نبغ	بغي	بغى	نبغ
بغى	بغي	بغى	بغى
فبغى	بغي	بغى	بغى
تبغ	بغي	بغى	تبغ
بغى	بغي	بغى	بغى
ليبغى	بغي	بغى	يبغى
لبغوا	بغي	بغى	بغ
ويبغون	بغي	بغى	يبغ
بغت	بغي	بغى	بغت
تبغى	بغي	بغى	تبغى
يبغيان	بغي	بغى	يبغي
بغيا	بغي	بغي	بغيا
ببغيهم	بغي	بغي	بغي
والبغى	بغي	بغي	بغى
بغيكم	بغي	بغي	بغي
والبغى	بغي	بغي	بغى
بغيا	بغي	بغي	بغيا
البغى	بغي	بغي	بغى
البقر	بقر	بقر	بقر
البقر	بقر	بقر	بقر
بقرات	بقر	بقرة	بقرات
بقرة	بقر	بقرة	بقرة
بقرة	بقر	بقرة	بقرة
البقعة	بقع	بقعة	بقعة
بقلها	بقل	بقل	بقل
بقى	بقي	بقى	بقى
أبقى	بقي	بقى	أبقى
ويبقى	بقي	بقى	يبقى
وبقية	بقي	بقيت	بقية
بقيت	بقي	بقيت	بقيت
بقية	بقي	بقيت	بقية
ببكة		بكة	بكة
وليبكوا	بكي	بكت	يبك
يبكون	بكي	بكت	يبك
بكت	بكي	بكت	بكت
تبكون	بكي	بكت	تبك
بكر	بكر	بكر	بكر
أبكارا	بكر	بكر	أبكارا
وأبكارا	بكر	بكر	أبكارا
بكرة	بكر	بكرة	بكرة
وبكيا	بكي	بكي	بكيا
بل		بل	بل
بل		بل	بل
بل		بل	بل
بلاء	بلو	بلاء	بلاء
بلاء	بلو	بلاء	بلاء
البلاؤا	بلو	بلاء	بلاؤا
بلاؤا	بلو	بلاء	بلاؤا
البلاغ	بلغ	بلاغ	بلاغ
بلاغ	بلغ	بلاغ	بلاغ
لبلاغا	بلغ	بلاغ	بلاغا
بلاغا	بلغ	بلاغ	بلاغا
بلدا	بلد	بلد	بلدا
البلاد	بلد	بلد	بلاد
لبلد	بلد	بلد	بلد
والبلد	بلد	بلد	بلد
البلد	بلد	بلد	بلد
بلد	بلد	بلد	بلد
البلد	بلد	بلد	بلد
بلدة	بلد	بلدة	بلدة
البلدة	بلد	بلدة	بلدة
بلدة	بلد	بلدة	بلدة
يبلغ	بلغ	بلغ	يبلغ
فبلغن	بلغ	بلغ	بلغ
بلغن	بلغ	بلغ	بلغ
بلغنى	بلغ	بلغ	بلغ
بلغوا	بلغ	بلغ	بلغ
بلغ	بلغ	بلغ	بلغ
بلغت	بلغ	بلغ	بلغ
بلغ	بلغ	بلغ	بلغ
وبلغنا	بلغ	بلغ	بلغ
أبلغكم	بلغ	بلغ	أبلغ
ليبلغ	بلغ	بلغ	يبلغ
يبلغن	بلغ	بلغ	يبلغ
تبلغ	بلغ	بلغ	تبلغ
أبلغ	بلغ	بلغ	أبلغ
بلغا	بلغ	بلغ	بلغ
بلغت	بلغ	بلغ	بلغ
يبلغا	بلغ	بلغ	يبلغ
بلغت	بلغ	بلغ	بلغ
لتبلغوا	بلغ	بلغ	تبلغ
يبلغوا	بلغ	بلغ	يبلغ
وبلغت	بلغ	بلغ	بلغت
يبلغون	بلغ	بلغ	يبلغ
أبلغ	بلغ	بلغ	أبلغ
ولتبلغوا	بلغ	بلغ	تبلغ
وبلغ	بلغ	بلغ	بلغ
وأبلغكم	بلغ	بلغ	أبلغ
بلغت	بلغ	بلغ	بلغت
ولنبلونكم	بلو	بلو	نبلو
ليبلوكم	بلو	بلو	يبلو
ليبلونكم	بلو	بلو	يبلو
نبلوهم	بلو	بلو	نبلو
وبلوناهم	بلو	بلو	بلو
تبلوا	بلو	بلو	تبلوا
ليبلوكم	بلو	بلو	يبلو
يبلوكم	بلو	بلو	يبلو
لنبلوهم	بلو	بلو	نبلو
يبلى	بلو	بلو	يبلى
ونبلوكم	بلو	بلو	نبلو
ليبلونى	بلو	بلو	يبلو
ليبلوا	بلو	بلو	يبلوا
ولنبلونكم	بلو	بلو	نبلو
ونبلوا	بلو	بلو	نبلوا
بلوناهم	بلو	بلو	بلو
بلونا	بلو	بلو	بلو
تبلى	بلو	بلو	تبلى
بلى		بلى	بلى
بليغا	بلغ	بليغ	بليغا
بناء	بني	بناء	بناء
بناء	بني	بناء	بناء
وبناتكم	بني	بنت	بنات
وبنات	بني	بنات	بنات
وبنات	بني	بنات	بنات
بناتى	بني	بنات	بنات
بناتك	بني	بنات	بنات
البنات	بني	بنات	بنات
وبنات	بني	بنات	بنات
وبناتك	بني	بنات	بنات
البنات	بني	بنات	بنات
البنات	بني	بنات	بنات
بنات	بني	بنات	بنات
البنات	بني	بنات	بنات
بنان	بنن	بنان	بنان
بنانه	بنن	بنان	بنان
يابنى	بني	بنى	بنى
بنى	بني	بنى	بنى
بنيه	بني	بنى	بني
يابنىپRأ	بني	بنى	بنى
لبنيه	بني	بنى	بني
والبنين	بني	بنى	بنين
لبنى	بني	بنى	بنى
بنين	بني	بنى	بنين
ببنى	بني	بنى	بنى
بنوا	بني	بنى	بن
بنوا	بني	بنى	بنوا
يابنىپRأ	بني	بنى	بنى
وبنىپRأ	بني	بنى	بنى
وبنين	بني	بنى	بنين
بالبنين	بني	بنى	بنين
لبنى	بني	بنى	بنى
ابنوا	بني	بنى	ابن
والبنون	بني	بنى	بنون
بنون	بني	بنى	بنون
أتبنون	بني	بنى	تبن
البنون	بني	بنى	بنون
البنين	بني	بنى	بنين
بنيناها	بني	بنى	بني
ببنيه	بني	بنى	بني
وبنينا	بني	بنى	بني
بنىها	بني	بنى	بنى
وبنيه	بني	بنى	بني
بنيانه	بني	بنيان	بنيان
بنيانهم	بني	بنيان	بنيان
بنيانهم	بني	بنيان	بنيان
بنيانا	بني	بنيان	بنيانا
بنيان	بني	بنيان	بنيان
فبهت	بهت	بهت	بهت
فتبهتهم	بهت	بهت	تبهت
بهتانا	بهت	بهتان	بهتانا
بهتان	بهت	بهتان	بهتان
ببهتان	بهت	بهتان	بهتان
بهجة	بهج	بهجة	بهجة
بهيج	بهج	بهيج	بهيج
بهيمة	بهم	بهيمة	بهيمة
بهيمة	بهم	بهيمة	بهيمة
تبوئ	بوء	بوأ	تبوئ
وبوأكم	بوء	بوأ	بوأ
بوأنا	بوء	بوأ	بوأ
لنبوئنهم	بوء	بوأ	نبوئ
لنبوئنهم	بوء	بوأ	نبوئ
البوار	بور	بوار	بوار
بورا	بور	بور	بورا
بياتا	بيت	بيات	بياتا
بيان	بين	بيان	بيان
البيان	بين	بيان	بيان
بيانه	بين	بيان	بيان
البيت	بيت	بيت	بيت
بيتى	بيت	بيت	بيت
البيت	بيت	بيت	بيت
البيوت	بيت	بيت	بيوت
بيوتكم	بيت	بيت	بيوت
بيت	بيت	بيت	بيت
البيوت	بيت	بيت	بيوت
بيت	بيت	بيت	بيت
يبيتون	بيت	بيت	يبيت
بيته	بيت	بيت	بيت
بيوتا	بيت	بيت	بيوتا
بيتك	بيت	بيت	بيت
بيوتكم	بيت	بيت	بيوت
بيتها	بيت	بيت	بيت
بيت	بيت	بيت	بيت
بالبيت	بيت	بيت	بيت
بيوت	بيت	بيت	بيوت
بيوت	بيت	بيت	بيوت
لنبيتنه	بيت	بيت	نبيت
بيوتهم	بيت	بيت	بيوت
بيتا	بيت	بيت	بيتا
لبيت	بيت	بيت	بيت
بيوتنا	بيت	بيت	بيوت
بيوتكن	بيت	بيت	بيوت
بيوت	بيت	بيت	بيوت
لبيوتهم	بيت	بيت	بيوت
ولبيوتهم	بيت	بيت	بيوت
والبيت	بيت	بيت	بيت
بيوتهم	بيت	بيت	بيوت
بيوتهن	بيت	بيت	بيوت
بيس	بءس	بيس	بيس
بيض	بيض	بيض	بيض
بيع	بيع	بيع	بيع
البيع	بيع	بيع	بيع
البيع	بيع	بيع	بيع
ببيعكم	بيع	بيع	بيع
وبيع	بيع	بيع	بيع
بين	بين	بين	بين
يبين	بين	بين	يبين
بينهم	بين	بين	بين
بينا	بين	بين	بي
بيناه	بين	بين	بي
وبينوا	بين	بين	بين
يبين	بين	بين	يبين
بينكم	بين	بين	بين
ويبين	بين	بين	يبين
يبينها	بين	بين	يبين
بينهم	بين	بين	بين
بينكم	بين	بين	بين
بينكم	بين	بين	بين
بينها	بين	بين	بين
وبينه	بين	بين	بين
بيننا	بين	بين	بين
وبينكم	بين	بين	بين
لتبيننه	بين	بين	تبين
ليبين	بين	بين	يبين
بينهما	بين	بين	بين
بينهما	بين	بين	بين
وبينهم	بين	بين	بين
بينهم	بين	بين	بين
وبين	بين	بين	بين
نبين	بين	بين	نبين
بينكم	بين	بين	بين
بينكم	بين	بين	بين
بينى	بين	بين	بين
بيننا	بين	بين	بين
ولنبينه	بين	بين	نبين
بين	بين	بين	بين
وبينهما	بين	بين	بين
يبين	بين	بين	يبين
لتبين	بين	بين	تبين
وليبينن	بين	بين	يبين
بينك	بين	بين	بين
بين	بين	بين	بين
وبينك	بين	بين	بين
وبينهم	بين	بين	بين
بينهم	بين	بين	بين
وبينك	بين	بين	بين
لنبين	بين	بين	نبين
بينه	بين	بين	بين
وبينكم	بين	بين	بين
ولأبين	بين	بين	أبين
بينهن	بين	بين	بين
البينات	بين	بينة	بينات
بالبينات	بين	بينة	بينات
بينات	بين	بينة	بينات
وبينات	بين	بينة	بينات
البينات	بين	بينة	بينات
بينة	بين	بينة	بينة
بينات	بين	بينة	بينات
بينة	بين	بينة	بينة
